"合同编号","采购订单号","煤种_品名代码","发货单位代码","供应商_发货单位名称","发站名称","船名","收货单位_焦化厂","铁路车号","货票重量","制表_发出时间","生成时间","到厂_进厂交接时间","在途状态","状态","物料品名代码","采购物料代码","关联状态","收货单位"
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4872368",64.000,"20260905055800","20260905071405","20260905063800",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1802912",70.000,"20260904185100","20260904191811","20260904193100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1630772",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4925991",64.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1698210",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1722118",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1830749",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1659526",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1879731",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4877703",65.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1517673",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1707360",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1657835",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1830545",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1599416",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1798260",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1685921",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4952511",63.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1724287",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1632914",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4914338",63.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1696080",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1806538",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1730763",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1825914",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1647379",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1684409",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1852467",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4906618",62.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1607606",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1651105",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1517317",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1879568",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1802283",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1504773",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1883690",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1861372",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1837888",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1517107",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1807639",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4864657",63.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4955102",63.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1704515",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1823057",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1682264",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4963722",64.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1846363",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1596817",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4952188",63.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4874828",63.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1843194",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1815058",70.000,"20260904110100","20260904112551","20260904114100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1558641",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4937482",61.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4910918",61.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4875503",61.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1880090",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1570976",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1857181",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4885705",61.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1643968",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1751839",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4946460",61.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1654418",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4962471",61.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4874546",61.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1687560",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1619854",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1759795",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1736120",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1745347",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4943146",61.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1774514",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4893440",61.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1612730",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1874445",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1861383",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1876355",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1558148",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1619844",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1565800",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1775679",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1769578",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1740548",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1718115",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1656983",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4926197",61.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1740406",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1514904",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4933186",62.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1561620",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1873577",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4967692",61.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1750167",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4909259",61.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4931348",61.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1597214",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1607104",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1519585",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1880346",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1813696",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1828850",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1867377",70.000,"20260904033100","20260904035348","20260904041100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1667021",70.000,"20260904000007","20260904000326","20260904002100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4971192",62.000,"20260904000007","20260904000326","20260904002100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1554907",70.000,"20260904000007","20260904000326","20260904002100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4896731",61.000,"20260904000007","20260904000326","20260904002100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1781848",70.000,"20260904000007","20260904000326","20260904002100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1744345",70.000,"20260904000007","20260904000326","20260904002100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1704047",70.000,"20260904000007","20260904000326","20260904002100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
